chr,midpos,nsites_fly,fst_fly,top_5_fly,nsites_crow,fst_crow,top_5_crow,nsites_will,fst_will,top_5_will,nsites_black,fst_black,top_5_black,nsites_green,fst_green,top_5_green,nsites_blue,fst_blue,top_5_blue,nsites_swain,fst_swain,top_5_swain,nsites_stone,fst_stone,top_5_stone
Chromosome_8,29950001,91857,0.231193,0,75175,0.048651,0,77691,0.030221,0,76342,0.019499,0,1932,0.219267,0,55177,0.027936,0,516,0.07836741,0,493,0.2834276,0
Chromosome_8,30050001,91356,0.203476,0,74122,0.046315,0,75481,0.028008,0,73231,0.016373,0,646,0.179323,0,53183,0.02437,0,340,0.07569222,0,413,0.29664947,0
Chromosome_8,30150001,95827,0.223225,0,71594,0.040426,0,70103,0.025824,0,66572,0.014601,0,1191,0.121984,0,52779,0.025796,0,472,0.07726223,0,667,0.2905778,0
Chromosome_8,30250001,87748,0.186109,0,66001,0.040294,0,67625,0.027494,0,65229,0.01651,0,1647,0.086192,0,40841,0.024601,0,308,0.07130772,0,481,0.31063667,0
Chromosome_8,30350001,80394,0.186011,0,60292,0.040321,0,55403,0.02712,0,47008,0.018149,0,556,0.108714,0,39784,0.025466,0,148,0.0790994,0,397,0.29839834,0
Chromosome_8,30450001,88182,0.190363,0,65091,0.05411,0,66417,0.027111,0,61421,0.016961,0,882,0.076637,0,47319,0.022597,0,240,0.05782058,0,548,0.30535517,0
Chromosome_8,30550001,86001,0.189261,0,54319,0.03669,0,61789,0.026045,0,60244,0.020018,0,582,0.264684,0,32672,0.022613,0,172,0.06103533,0,501,0.23463613,0
Chromosome_8,30650001,74737,0.185492,0,44329,0.048557,0,46898,0.026821,0,47546,0.015064,0,831,0.115034,0,37676,0.025926,0,168,0.07578439,0,299,0.23635991,0
Chromosome_8,30750001,69422,0.165425,0,38671,0.034701,0,39579,0.024288,0,39617,0.015568,0,944,0.081162,0,15644,0.032098,0,78,0.06508944,0,407,0.19756794,0
Chromosome_8,30850001,76604,0.193601,0,41669,0.053315,0,37194,0.024803,0,42241,0.021351,0,241,0.113489,0,18414,0.02176,0,49,0.08761874,0,441,0.21168471,0
Chromosome_8,30950001,74443,0.196522,0,51170,0.052166,0,38835,0.027896,0,54793,0.016621,0,1862,0.084066,0,39354,0.028804,0,388,0.05093084,0,291,0.29238391,0
Chromosome_8,31050001,80596,0.223754,0,59463,0.03956,0,20935,0.022376,0,63122,0.015436,0,1581,0.23247,0,52198,0.023486,0,422,0.07803421,0,558,0.24904577,0
Chromosome_8,31150001,82663,0.191865,0,54159,0.044568,0,50524,0.024814,0,54639,0.017461,0,910,0.085686,0,39180,0.025242,0,173,0.07848169,0,465,0.24109208,0
Chromosome_8,31250001,81151,0.173311,0,51683,0.039777,0,42619,0.026994,0,44241,0.014161,0,198,0.137909,0,37564,0.0258,0,153,0.04488949,0,260,0.23929236,0
Chromosome_8,31350001,59354,0.161744,0,30582,0.054247,0,32380,0.020388,0,35845,0.013653,0,183,0.0424,0,24382,0.02437,0,53,0.0982566,0,267,0.21727305,0
Chromosome_8,31450001,83179,0.167176,0,43249,0.043594,0,35655,0.022,0,37552,0.017489,0,NA,NA,NA,22030,0.024651,0,73,0.04591948,0,48,0.25724965,0
Chromosome_8,31550001,74109,0.192235,0,36505,0.057879,0,27127,0.022984,0,35089,0.017797,0,NA,NA,NA,22280,0.023658,0,26,0.05221574,0,60,0.28841486,0
Chromosome_8,31650001,63564,0.182747,0,26109,0.056193,0,7196,0.02491,0,21586,0.017772,0,373,0.253364,0,6406,0.02299,0,299,0.0513399,0,114,0.25592897,0
Chromosome_8,31750001,63982,0.163498,0,32344,0.061564,0,4925,0.021893,0,31602,0.018076,0,NA,NA,NA,1156,0.021396,0,97,0.07683583,0,151,0.20379248,0
Chromosome_8,31850001,69482,0.178322,0,45212,0.114017,1,42907,0.026537,0,44768,0.014028,0,285,0.053112,0,38290,0.024697,0,355,0.07524162,0,241,0.24400109,0
Chromosome_8,31950001,83471,0.118628,0,64708,0.324982,1,67418,0.03834,1,62358,0.017949,0,1170,0.39226,0,57480,0.021825,0,603,0.0849558,0,458,0.28523455,0
Chromosome_8,32050001,85575,0.109134,0,NA,NA,NA,74336,0.038324,1,69825,0.022953,0,NA,NA,NA,NA,NA,NA,763,0.08677498,0,384,0.29670464,0
Chromosome_8,32150001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0.01100551,0,2,0.17229678,0
Chromosome_9,50001,55510,0.208401,0,14023,0.031918,0,13145,0.022156,0,14084,0.014985,0,NA,NA,NA,8017,0.027707,0,71,0.14496743,0,2858,0.065424,0
Chromosome_9,150001,96700,0.306857,0,74713,0.03369,0,75407,0.026148,0,71773,0.039138,1,284,0.01671,0,32816,0.014876,0,845,0.1060465,0,314,0.56505199,1
Chromosome_9,250001,93223,0.283926,0,78420,0.039023,0,78416,0.025108,0,74093,0.049001,1,507,0.675428,1,51985,0.021619,0,659,0.16842204,0,362,0.59542283,1
Chromosome_9,350001,92819,0.27539,0,75042,0.036387,0,79470,0.028019,0,78378,0.065083,1,1869,0.682087,1,66383,0.023177,0,371,0.23427525,0,373,0.57674661,1
Chromosome_9,450001,94269,0.251572,0,79384,0.042872,0,77415,0.028838,0,77919,0.032148,1,1032,0.601389,0,55388,0.025356,0,256,0.26553103,0,382,0.55534426,1
Chromosome_9,550001,93612,0.264999,0,75994,0.044881,0,76668,0.028227,0,78064,0.038579,1,1393,0.581178,0,55037,0.028017,0,473,0.15992394,0,605,0.30260715,0
Chromosome_9,650001,84787,0.235604,0,66365,0.030511,0,67261,0.025841,0,67894,0.013263,0,869,0.548963,0,54740,0.022093,0,401,0.11171168,0,339,0.37090862,0
Chromosome_9,750001,86504,0.269512,0,73873,0.056794,0,73390,0.02727,0,76700,0.011367,0,1145,0.624236,1,63181,0.027085,0,327,0.11915231,0,584,0.30341647,0
Chromosome_9,850001,95657,0.230726,0,80322,0.084019,1,79791,0.026068,0,79191,0.008068,0,1355,0.631139,1,63285,0.026139,0,316,0.18451171,0,328,0.3498842,0
Chromosome_9,950001,85113,0.237817,0,63258,0.131643,1,64099,0.026201,0,67485,0.011932,0,2133,0.603426,0,55179,0.029322,0,339,0.25235144,0,303,0.3272483,0
Chromosome_9,1050001,84066,0.21091,0,70082,0.07469,0,68756,0.027749,0,70346,0.013267,0,984,0.578185,0,61050,0.02772,0,448,0.15423033,0,345,0.30608783,0
Chromosome_9,1150001,92327,0.213975,0,74143,0.030595,0,72175,0.026926,0,75947,0.020499,0,909,0.586048,0,60384,0.026245,0,649,0.14408043,0,451,0.22947413,0
Chromosome_9,1250001,93425,0.234316,0,80533,0.06823,0,79791,0.025579,0,76202,0.012961,0,1408,0.438506,0,67645,0.028394,0,359,0.24434033,0,483,0.27614387,0
Chromosome_9,1350001,92569,0.224921,0,80702,0.051026,0,80301,0.029097,0,79587,0.02841,1,2449,0.270963,0,66294,0.026972,0,448,0.14475934,0,402,0.2988482,0
Chromosome_9,1450001,91033,0.232096,0,72675,0.097457,1,72365,0.029091,0,66831,0.028366,1,1553,0.514917,0,58835,0.028485,0,473,0.12963171,0,532,0.34938042,0
Chromosome_9,1550001,81212,0.234867,0,64446,0.071032,0,62170,0.024269,0,64069,0.021204,0,2180,0.239614,0,39620,0.029323,0,857,0.12793857,0,525,0.36521043,0
Chromosome_9,1650001,91583,0.242846,0,76319,0.036911,0,75750,0.030711,0,74533,0.007928,0,2752,0.325473,0,59796,0.026997,0,987,0.1314762,0,566,0.32454935,0
Chromosome_9,1750001,88228,0.2333,0,76126,0.048022,0,75663,0.02664,0,72123,0.019124,0,1423,0.298914,0,58155,0.026745,0,359,0.13396699,0,546,0.27473676,0
Chromosome_9,1850001,94831,0.244582,0,77419,0.051262,0,82373,0.02579,0,79555,0.017026,0,1335,0.198247,0,64707,0.028691,0,732,0.07035678,0,646,0.34499953,0
Chromosome_9,1950001,93393,0.235979,0,77973,0.050804,0,77711,0.02986,0,75908,0.017314,0,1497,0.13374,0,58274,0.027031,0,658,0.07315257,0,608,0.27857692,0
Chromosome_9,2050001,90990,0.217498,0,72645,0.039916,0,74810,0.032202,0,72890,0.02129,0,2587,0.343295,0,60526,0.029803,0,774,0.08160924,0,618,0.28482102,0
Chromosome_9,2150001,90352,0.239918,0,79522,0.046076,0,78654,0.028197,0,79532,0.018263,0,1396,0.518694,0,69794,0.028686,0,546,0.10071045,0,510,0.28611426,0
Chromosome_9,2250001,90435,0.208444,0,80973,0.052607,0,80289,0.027138,0,77887,0.019992,0,2612,0.194195,0,70546,0.028362,0,822,0.08512244,0,437,0.2887552,0
Chromosome_9,2350001,99085,0.214338,0,90327,0.062696,0,90344,0.023088,0,86540,0.022318,0,2131,0.243603,0,81168,0.026225,0,915,0.09250106,0,713,0.29378417,0
Chromosome_9,2450001,91970,0.211378,0,79104,0.064287,0,79939,0.031511,0,78021,0.013418,0,3146,0.215183,0,68733,0.029577,0,846,0.10002544,0,638,0.31245414,0
Chromosome_9,2550001,91129,0.22515,0,81591,0.041526,0,79490,0.027167,0,79527,0.013728,0,2004,0.182394,0,70170,0.027691,0,1008,0.08024128,0,501,0.32718519,0
Chromosome_9,2650001,90931,0.219201,0,80809,0.094245,1,80810,0.024776,0,78956,0.014903,0,1751,0.263828,0,72327,0.028364,0,994,0.07940236,0,533,0.29356141,0
Chromosome_9,2750001,88272,0.200963,0,77373,0.048648,0,77129,0.029827,0,75809,0.029735,1,1349,0.112985,0,68692,0.026916,0,789,0.08896812,0,741,0.30121449,0
Chromosome_9,2850001,97771,0.203606,0,88115,0.043352,0,85755,0.030072,0,82756,0.014167,0,1997,0.129384,0,77766,0.027545,0,1123,0.07875051,0,651,0.25414493,0
Chromosome_9,2950001,90004,0.223904,0,77776,0.057685,0,75500,0.013398,0,75654,0.014751,0,2299,0.092373,0,62997,0.028443,0,1154,0.07247551,0,530,0.27820211,0
Chromosome_9,3050001,94506,0.200298,0,72118,0.055289,0,75014,0.013176,0,72489,0.01432,0,1913,0.12104,0,62302,0.025379,0,1220,0.06772925,0,640,0.27875967,0
Chromosome_9,3150001,91850,0.218462,0,73264,0.047017,0,71949,0.029486,0,73260,0.009666,0,993,0.054083,0,57636,0.024463,0,863,0.07438241,0,557,0.25920148,0
Chromosome_9,3250001,94800,0.213331,0,75202,0.052541,0,79624,0.035626,0,78767,0.014542,0,761,0.243667,0,61467,0.027751,0,1179,0.07027882,0,563,0.27781536,0
Chromosome_9,3350001,94849,0.215823,0,73835,0.033789,0,38949,0.021326,0,70425,0.024728,0,668,0.062801,0,61388,0.034179,0,994,0.07678476,0,687,0.27460395,0
Chromosome_9,3450001,94833,0.208256,0,73810,0.045698,0,71688,0.017286,0,73460,0.015279,0,1023,0.181259,0,67569,0.027121,0,769,0.07111555,0,719,0.29088143,0
Chromosome_9,3550001,86740,0.222417,0,72133,0.046514,0,71125,0.017043,0,73166,0.015039,0,617,0.13757,0,52700,0.024185,0,892,0.0706859,0,788,0.27013983,0
Chromosome_9,3650001,91466,0.224723,0,73368,0.053601,0,71094,0.022784,0,71759,0.024386,0,1765,0.216977,0,63361,0.026201,0,1110,0.05966851,0,501,0.27792262,0
Chromosome_9,3750001,91841,0.22025,0,79936,0.049047,0,79966,0.030235,0,74187,0.025259,1,1238,0.279015,0,73871,0.023514,0,691,0.08283314,0,621,0.26687785,0
Chromosome_9,3850001,93746,0.215102,0,83647,0.044973,0,83286,0.019634,0,81655,0.014289,0,1591,0.168503,0,72219,0.027278,0,876,0.07984027,0,573,0.30642505,0
Chromosome_9,3950001,92386,0.230053,0,79455,0.048013,0,77390,0.036483,0,76032,0.020321,0,1084,0.17212,0,64909,0.024829,0,650,0.10399395,0,556,0.29743996,0
Chromosome_9,4050001,85309,0.211951,0,74137,0.047453,0,75616,0.025494,0,77513,0.022535,0,5089,0.216838,0,61596,0.025122,0,884,0.10203832,0,288,0.26509799,0
Chromosome_9,4150001,90777,0.212433,0,82718,0.04664,0,82134,0.017316,0,81620,0.017597,0,3436,0.245531,0,74851,0.024891,0,954,0.08751606,0,436,0.3872878,0
Chromosome_9,4250001,99175,0.218588,0,88018,0.028906,0,87328,0.034133,0,86650,0.015346,0,1520,0.242578,0,74036,0.02758,0,1162,0.07337925,0,838,0.27564527,0
Chromosome_9,4350001,89318,0.220989,0,80140,0.040746,0,78786,0.036422,0,77534,0.018462,0,3345,0.231046,0,55664,0.02641,0,1326,0.06818699,0,268,0.31568021,0
Chromosome_9,4450001,87118,0.21846,0,71503,0.037344,0,72705,0.02193,0,72185,0.016546,0,2315,0.142709,0,58554,0.024616,0,727,0.0600185,0,NA,NA,NA
Chromosome_9,4550001,92412,0.214383,0,76344,0.042599,0,77854,0.021658,0,78538,0.018511,0,2497,0.172642,0,58473,0.028156,0,1251,0.07642696,0,1,0.06573749,0
Chromosome_9,4650001,86942,0.225586,0,73778,0.063205,0,74643,0.031532,0,74058,0.018268,0,2063,0.18826,0,61098,0.026418,0,945,0.10216166,0,NA,NA,NA
Chromosome_9,4750001,93965,0.218647,0,80335,0.049787,0,80507,0.031662,0,80950,0.014497,0,3514,0.223842,0,70602,0.026825,0,847,0.07337017,0,NA,NA,NA
Chromosome_9,4850001,71012,0.166185,0,52652,0.048076,0,52799,0.023728,0,53457,0.023742,0,1282,0.191516,0,45765,0.025939,0,840,0.05921028,0,11,0.07183126,0
Chromosome_9,4950001,92976,0.219077,0,80063,0.055971,0,82348,0.023928,0,84033,0.021489,0,1500,0.261812,0,73265,0.028915,0,1110,0.07338412,0,NA,NA,NA
Chromosome_9,5050001,88604,0.222846,0,68175,0.039981,0,71722,0.02274,0,72010,0.017661,0,2581,0.160797,0,58011,0.027004,0,922,0.06103594,0,NA,NA,NA
Chromosome_9,5150001,90206,0.233701,0,77080,0.051667,0,79690,0.041702,1,79022,0.016607,0,1626,0.196249,0,69444,0.029108,0,1234,0.06709702,0,NA,NA,NA
Chromosome_9,5250001,94996,0.23467,0,84557,0.051633,0,83927,0.030954,0,84292,0.023818,0,2367,0.176294,0,74334,0.027321,0,1120,0.08041738,0,4,0.12141797,0
Chromosome_9,5350001,82178,0.218215,0,67872,0.044786,0,72335,0.042956,1,68147,0.015687,0,2568,0.177687,0,61724,0.028292,0,745,0.0764428,0,NA,NA,NA
Chromosome_9,5450001,91438,0.221531,0,77225,0.046043,0,76353,0.043366,1,77044,0.025669,1,1994,0.162938,0,61339,0.02726,0,888,0.07701865,0,NA,NA,NA
Chromosome_9,5550001,90379,0.226559,0,69180,0.041297,0,72529,0.035564,0,65014,0.01841,0,2488,0.220172,0,63505,0.029467,0,808,0.07138507,0,51,0.06987227,0
Chromosome_9,5650001,91642,0.233597,0,81612,0.043492,0,80172,0.028981,0,81981,0.018778,0,1837,0.207284,0,70516,0.024709,0,1048,0.07079181,0,NA,NA,NA
Chromosome_9,5750001,87785,0.187515,0,77513,0.041356,0,77395,0.024053,0,78489,0.020053,0,1797,0.135197,0,70887,0.025323,0,895,0.07473902,0,7,0.11069904,0
Chromosome_9,5850001,91519,0.244713,0,77313,0.042351,0,80530,0.023505,0,79917,0.018387,0,2491,0.084036,0,75316,0.025535,0,1158,0.07500295,0,NA,NA,NA
Chromosome_9,5950001,94080,0.22171,0,84500,0.044211,0,88794,0.023893,0,87244,0.017551,0,1169,0.12907,0,82416,0.023076,0,979,0.07005519,0,NA,NA,NA
Chromosome_9,6050001,96418,0.247533,0,89750,0.048251,0,90759,0.016741,0,89375,0.016452,0,2770,0.22785,0,85780,0.025715,0,1080,0.08771185,0,NA,NA,NA
Chromosome_9,6150001,97484,0.279242,0,88933,0.045344,0,90189,0.024322,0,89384,0.019956,0,3168,0.209833,0,84187,0.028011,0,1240,0.09822934,0,NA,NA,NA
Chromosome_9,6250001,98796,0.302285,0,90697,0.036457,0,91438,0.026288,0,89872,0.016964,0,3864,0.275987,0,83483,0.025333,0,1151,0.1013545,0,NA,NA,NA
Chromosome_9,6350001,95410,0.274155,0,89176,0.038465,0,89675,0.01794,0,89231,0.018266,0,2880,0.269251,0,82766,0.025888,0,793,0.08321987,0,NA,NA,NA
Chromosome_9,6450001,94421,0.39033,0,85371,0.040528,0,83354,0.016963,0,82139,0.012598,0,2739,0.262712,0,73298,0.023501,0,954,0.07427295,0,NA,NA,NA
Chromosome_9,6550001,97835,0.371923,0,88747,0.042848,0,89113,0.012258,0,88328,0.020906,0,1396,0.238646,0,76403,0.024645,0,965,0.10029604,0,NA,NA,NA
Chromosome_9,6650001,85074,0.437482,0,73244,0.044745,0,77925,0.027319,0,75726,0.026298,1,2333,0.430816,0,71876,0.024893,0,594,0.10324375,0,262,0.47937896,1
Chromosome_9,6750001,95685,0.418854,0,89087,0.057126,0,88778,0.026054,0,88717,0.019464,0,2039,0.288049,0,83928,0.026214,0,801,0.11637914,0,368,0.54814062,1
Chromosome_9,6850001,96712,0.373863,0,81808,0.055489,0,84130,0.019042,0,82111,0.016664,0,1841,0.406946,0,80401,0.024723,0,1076,0.11201926,0,357,0.44682297,0
Chromosome_9,6950001,96433,0.270492,0,89042,0.042013,0,89521,0.018495,0,90124,0.018896,0,1837,0.520479,0,86227,0.027604,0,839,0.08703895,0,296,0.45818305,1
Chromosome_9,7050001,97225,0.322158,0,89490,0.045312,0,87363,0.015563,0,86676,0.01562,0,844,0.204675,0,80516,0.025933,0,843,0.11226816,0,402,0.46104108,1
Chromosome_9,7150001,58360,0.222601,0,38065,0.025853,0,36964,0.017326,0,35304,0.017719,0,623,0.342506,0,36055,0.021847,0,408,0.07274719,0,411,0.30240418,0
Chromosome_9,7250001,97542,0.263463,0,85155,0.070242,0,86463,0.042547,1,85063,0.016664,0,1286,0.207437,0,79818,0.025269,0,970,0.12377917,0,649,0.33793007,0
Chromosome_9,7350001,92948,0.291475,0,81846,0.037473,0,83222,0.053101,1,82540,0.024799,0,1772,0.153454,0,70799,0.025256,0,1029,0.0946111,0,654,0.32828702,0
Chromosome_9,7450001,96081,0.264691,0,82796,0.040762,0,82324,0.044013,1,84290,0.017668,0,1366,0.240314,0,73438,0.027827,0,913,0.08371063,0,826,0.34726111,0
Chromosome_9,7550001,94999,0.24887,0,82522,0.051998,0,83584,0.031106,0,80698,0.017369,0,1021,0.240906,0,74472,0.030597,0,1082,0.08922415,0,812,0.28912631,0
Chromosome_9,7650001,97617,0.256702,0,86608,0.058971,0,85448,0.026822,0,86887,0.022021,0,1339,0.135199,0,76294,0.025423,0,1049,0.08200406,0,888,0.31589454,0
Chromosome_9,7750001,97485,0.224668,0,88426,0.079256,0,88915,0.034138,0,86990,0.018369,0,316,0.244499,0,79975,0.029826,0,957,0.08334237,0,915,0.29691435,0
Chromosome_9,7850001,97394,0.207969,0,81010,0.072971,0,80688,0.023687,0,81894,0.022014,0,571,0.140444,0,75183,0.031784,0,913,0.08980112,0,990,0.25755821,0
Chromosome_9,7950001,97263,0.231056,0,82671,0.040647,0,83704,0.033728,0,80345,0.018396,0,512,0.089389,0,77458,0.028983,0,797,0.09111363,0,976,0.27333009,0
Chromosome_9,8050001,91687,0.211422,0,79319,0.044871,0,79742,0.023884,0,78574,0.018882,0,682,0.210283,0,73032,0.026332,0,903,0.09287518,0,878,0.29770096,0
Chromosome_9,8150001,96987,0.245261,0,85799,0.05216,0,87078,0.024743,0,87152,0.02034,0,857,0.169814,0,81593,0.029962,0,934,0.08548895,0,885,0.27098578,0
Chromosome_9,8250001,90943,0.22621,0,79936,0.050182,0,80075,0.02771,0,80011,0.015267,0,79,0.017918,0,76293,0.030201,0,1080,0.07639128,0,714,0.29356196,0
Chromosome_9,8350001,92704,0.232246,0,84202,0.088988,1,85817,0.031811,0,84772,0.01831,0,832,0.126449,0,81092,0.027616,0,696,0.07634503,0,525,0.33074838,0
Chromosome_9,8450001,94474,0.236166,0,85101,0.075798,0,84646,0.024688,0,81267,0.020168,0,1061,0.198393,0,79650,0.028238,0,1144,0.07632307,0,841,0.32346559,0
Chromosome_9,8550001,94608,0.252568,0,85359,0.025908,0,84494,0.0282,0,82652,0.015466,0,1960,0.13898,0,77523,0.025307,0,1097,0.06465413,0,677,0.31701647,0
Chromosome_9,8650001,87284,0.237538,0,74022,0.035279,0,78882,0.028611,0,78186,0.018214,0,1632,0.136013,0,68281,0.028746,0,597,0.07898292,0,499,0.37648043,0
Chromosome_9,8750001,94698,0.251048,0,84309,0.075399,0,85482,0.029381,0,83909,0.02083,0,1800,0.182393,0,76266,0.026908,0,1338,0.09056008,0,641,0.35053192,0
Chromosome_9,8850001,95855,0.25082,0,85169,0.054527,0,84914,0.02548,0,84906,0.026029,1,1584,0.104964,0,75004,0.027215,0,1176,0.0829135,0,668,0.300693,0
Chromosome_9,8950001,97919,0.246154,0,84349,0.06264,0,86079,0.028259,0,85569,0.020057,0,1807,0.190872,0,76608,0.025862,0,995,0.08091567,0,630,0.3279927,0
Chromosome_9,9050001,95958,0.276324,0,86692,0.089724,1,86654,0.027096,0,86292,0.014983,0,1660,0.220497,0,77811,0.024136,0,1352,0.09991671,0,564,0.348709,0
Chromosome_9,9150001,94383,0.204762,0,82583,0.064898,0,83943,0.025312,0,81625,0.018604,0,1707,0.166555,0,70533,0.024785,0,1256,0.08580507,0,517,0.34841571,0
Chromosome_9,9250001,90890,0.206218,0,80600,0.067686,0,81166,0.02503,0,77736,0.020526,0,1093,0.162766,0,77224,0.027797,0,986,0.08731735,0,447,0.3681708,0
Chromosome_9,9350001,95237,0.226997,0,84799,0.055941,0,85076,0.029187,0,84444,0.019978,0,1688,0.156488,0,74193,0.025915,0,1159,0.07776541,0,728,0.35438021,0
Chromosome_9,9450001,88919,0.292994,0,78874,0.119741,1,81050,0.026581,0,79580,0.01624,0,1146,0.132056,0,74393,0.02578,0,1200,0.07408657,0,488,0.29008916,0
Chromosome_9,9550001,96465,0.272766,0,87929,0.074855,0,86879,0.025817,0,86062,0.017161,0,966,0.300106,0,80420,0.026714,0,1147,0.0818503,0,642,0.34148545,0
Chromosome_9,9650001,97863,0.239485,0,88765,0.065667,0,90030,0.024565,0,89431,0.019481,0,1466,0.363415,0,83784,0.026796,0,1350,0.09253923,0,471,0.41819231,0
Chromosome_9,9750001,97954,0.331051,0,89490,0.062188,0,87967,0.028243,0,81441,0.022022,0,959,0.129159,0,81101,0.030152,0,1181,0.082192,0,704,0.5097903,1
Chromosome_9,9850001,97848,0.376963,0,88357,0.106116,1,89419,0.026937,0,87123,0.017516,0,2007,0.282539,0,83635,0.027685,0,1068,0.09798814,0,525,0.40135078,0
Chromosome_9,9950001,95864,0.357017,0,87117,0.084757,1,87195,0.027638,0,82495,0.019882,0,839,0.4287,0,81215,0.027685,0,1019,0.08096272,0,551,0.42456139,0
Chromosome_9,10050001,97023,0.34644,0,89127,0.121501,1,89815,0.027877,0,88316,0.016499,0,2082,0.390554,0,82872,0.026235,0,1073,0.08250372,0,451,0.44303685,0
Chromosome_9,10150001,90755,0.34485,0,82859,0.097271,1,83526,0.025089,0,81000,0.019171,0,1250,0.283949,0,74774,0.022814,0,722,0.10406557,0,357,0.46776933,1
Chromosome_9,10250001,96736,0.280588,0,85760,0.08725,1,87839,0.031467,0,86536,0.025346,1,1296,0.275264,0,81850,0.026866,0,1134,0.09502418,0,565,0.41429639,0
Chromosome_9,10350001,95854,0.308935,0,86103,0.10918,1,88360,0.024012,0,80397,0.021175,0,1337,0.223948,0,81091,0.027265,0,808,0.08758104,0,357,0.47963295,1
Chromosome_9,10450001,97211,0.305214,0,84656,0.157524,1,84509,0.025417,0,84167,0.017691,0,1008,0.234405,0,79379,0.02938,0,965,0.10253626,0,676,0.43160304,0
Chromosome_9,10550001,96362,0.278659,0,83757,0.124158,1,86489,0.02796,0,82357,0.020813,0,1373,0.448922,0,78030,0.026729,0,1122,0.08573513,0,658,0.44648333,0
Chromosome_9,10650001,95906,0.271471,0,85505,0.09785,1,85459,0.030482,0,86138,0.02093,0,1005,0.351557,0,80646,0.027221,0,985,0.08770621,0,464,0.30286527,0
Chromosome_9,10750001,96213,0.262314,0,85789,0.049708,0,85872,0.029642,0,84255,0.0193,0,2348,0.327986,0,81244,0.027425,0,1087,0.08416285,0,444,0.37775749,0
Chromosome_9,10850001,97371,0.282266,0,88972,0.054898,0,88496,0.030494,0,88389,0.019479,0,1453,0.378043,0,80597,0.028397,0,1132,0.09446556,0,658,0.33412898,0
Chromosome_9,10950001,94975,0.284053,0,84966,0.092269,1,84859,0.029516,0,85333,0.019788,0,782,0.243724,0,75864,0.026159,0,564,0.1102902,0,616,0.38433946,0
Chromosome_9,11050001,94550,0.366898,0,83533,0.159376,1,86346,0.038926,1,83563,0.020093,0,328,0.464615,0,79143,0.031161,0,665,0.12546907,0,464,0.42728635,0
Chromosome_9,11150001,92900,0.312243,0,83300,0.063933,0,84136,0.027591,0,81420,0.018985,0,611,0.099353,0,76039,0.030227,0,569,0.1245638,0,422,0.53425774,1
Chromosome_9,11250001,93044,0.396032,0,84243,0.141497,1,84349,0.027184,0,82459,0.019161,0,160,0.056312,0,76798,0.028322,0,484,0.12640787,0,468,0.48291383,1
Chromosome_9,11350001,96207,0.394756,0,85846,0.095066,1,85634,0.026685,0,85251,0.019903,0,333,0.668303,1,78013,0.022547,0,666,0.10929819,0,431,0.42366578,0
Chromosome_9,11450001,95834,0.308056,0,85730,0.058054,0,87376,0.026989,0,87167,0.019964,0,563,0.428035,0,81309,0.027751,0,621,0.11028859,0,364,0.3690846,0
Chromosome_9,11550001,92884,0.255879,0,83820,0.071544,0,79763,0.029375,0,79029,0.019001,0,641,0.221701,0,75844,0.028459,0,743,0.10180516,0,392,0.47214062,1
Chromosome_9,11650001,88263,0.27539,0,78786,0.070171,0,80285,0.026089,0,75255,0.020434,0,1324,0.352664,0,70989,0.02438,0,762,0.10914896,0,532,0.4291762,0
Chromosome_9,11750001,98755,0.279144,0,87973,0.048463,0,87757,0.026463,0,86934,0.017521,0,1327,0.30524,0,77290,0.026059,0,1089,0.09072118,0,845,0.32437357,0
Chromosome_9,11850001,95610,0.250071,0,84324,0.044936,0,83336,0.029355,0,80867,0.023339,0,924,0.075934,0,78215,0.024876,0,878,0.08316122,0,643,0.32129275,0
Chromosome_9,11950001,94591,0.258117,0,84457,0.062531,0,85845,0.025852,0,82376,0.01985,0,152,0.517734,0,79464,0.026682,0,839,0.09062987,0,901,0.28655146,0
Chromosome_9,12050001,98476,0.256995,0,90374,0.03201,0,87541,0.027357,0,87369,0.017379,0,569,0.053889,0,74142,0.026656,0,1010,0.08640847,0,1070,0.28237432,0
Chromosome_9,12150001,96308,0.238806,0,85652,0.03432,0,84319,0.025169,0,80503,0.020549,0,607,0.285557,0,75111,0.025687,0,955,0.09994045,0,751,0.31101941,0
Chromosome_9,12250001,95607,0.215578,0,81390,0.030119,0,84504,0.023604,0,80297,0.018528,0,948,0.213558,0,75361,0.02435,0,846,0.09398141,0,907,0.32372775,0
Chromosome_9,12350001,99426,0.237298,0,87385,0.077673,0,89297,0.021937,0,85804,0.02023,0,911,0.168947,0,69100,0.027794,0,992,0.08651798,0,1315,0.30303849,0
Chromosome_9,12450001,91164,0.231836,0,76861,0.04725,0,79887,0.029533,0,73255,0.019811,0,1426,0.185825,0,68820,0.025323,0,955,0.0823579,0,796,0.31702195,0
Chromosome_9,12550001,96515,0.281224,0,83842,0.042925,0,85635,0.028101,0,84655,0.017461,0,1700,0.107959,0,72851,0.025013,0,1051,0.08608104,0,727,0.32476016,0
Chromosome_9,12650001,91097,0.248482,0,79461,0.130452,1,80603,0.033518,0,78661,0.019269,0,931,0.26041,0,74380,0.02564,0,907,0.08325848,0,767,0.28552771,0
